# Time (Hours), Altitude, Semi Major Axis, Eccentricity, Inclination, Argument Of Periapsis, RAAN, True Anomaly, Acceleration Norm PM Sun, Acceleration Norm PM Moon, Acceleration Norm PM Mars, Acceleration Norm PM Venus, Acceleration Norm SH Earth, Acceleration Norm Aero Earth, Acceleration Norm RP Sun
2.133333333333333304e+00,6.183501922937575728e+02,6.981797684195505099e+03,9.636541910307177064e-03,9.775278349851123494e+01,2.191553891104273433e+01,3.234179076332121667e+02,9.700079627786247727e+01,4.431013542104678669e-07,8.432732280102874433e-07,3.279828294957435899e-13,9.679804662350154977e-12,8.145730643875769061e+00,4.862823343665089927e-08,0.000000000000000000e+00
2.166666666666666519e+00,6.270253219564193614e+02,6.983988400364843983e+03,9.770694387236230835e-03,9.775155292391214346e+01,2.390715230082997067e+01,3.234198517413561831e+02,1.024251892749557271e+02,4.784415348962409498e-07,9.126375275169789633e-07,3.440765430724597208e-13,1.037007049123932442e-11,8.129354300877952966e+00,4.306142036714528531e-08,0.000000000000000000e+00
2.200000000000000178e+00,6.355966307029304971e+02,6.986344366177860138e+03,9.805205735760328528e-03,9.775022894958000563e+01,2.599193373268166241e+01,3.234214463880023231e+02,1.077392895347030475e+02,5.100230872862522285e-07,9.752444380099823312e-07,3.569650680282074920e-13,1.107855230913765582e-11,8.113571597563860038e+00,3.825796886588896003e-08,0.000000000000000000e+00
2.233333333333333393e+00,6.439022471064180309e+02,6.988711644306750713e+03,9.743740941853384213e-03,9.774890590529214762e+01,2.797186419561145598e+01,3.234226772629729112e+02,1.131416190054000026e+02,5.366043822034019272e-07,1.028425461168079187e-06,3.661851521323206173e-13,1.175978104813280900e-11,8.098488879285387299e+00,3.417646486824913415e-08,0.000000000000000000e+00
2.266666666666666607e+00,6.517856057729200074e+02,6.990937654787186148e+03,9.600779198877617757e-03,9.774767494177935134e+01,2.966163845890622497e+01,3.234235576633655569e+02,1.188182378834118538e+02,5.572740848764608353e-07,1.070172211222613209e-06,3.714332238597379448e-13,1.237732405102665708e-11,8.084198496193376826e+00,3.075725240740019247e-08,0.000000000000000000e+00
2.299999999999999822e+00,6.590991055610068088e+02,6.992879991765449631e+03,9.400780296312064369e-03,9.774661650742356755e+01,3.089627649696911860e+01,3.234241257343814482e+02,1.249351166845457044e+02,5.713925911240747215e-07,1.099042190874766635e-06,3.725512943640871965e-13,1.290282411856546996e-11,8.070784373257865241e+00,2.793309906214671256e-08,0.000000000000000000e+00
2.333333333333333481e+00,6.657075112204523748e+02,6.994414803493993531e+03,9.176715733681967829e-03,9.774579496066999695e+01,3.154816874514918368e+01,3.234244394093612414e+02,1.316210722221774745e+02,5.785568137333991301e-07,1.114104476690761921e-06,3.695192920617944670e-13,1.331491963917381832e-11,8.058328512436176538e+00,2.563538882713303530e-08,0.000000000000000000e+00
2.366666666666666696e+00,6.714910037279184962e+02,6.995444445834878934e+03,8.967275691540318311e-03,9.774525579456816615e+01,3.155563708100498488e+01,3.234245702687514381e+02,1.389391863112258250e+02,5.785802110248478781e-07,1.114910149944575760e-06,3.624525900535609405e-13,1.359836937501899283e-11,8.046918519127963521e+00,2.380215962934003833e-08,0.000000000000000000e+00
2.399999999999999911e+00,6.763477795930001548e+02,6.995903917349387484e+03,8.812045611946804982e-03,9.774502523494227546e+01,3.095735977584687504e+01,3.234245975477099364e+02,1.468523595775539548e+02,5.714831576989531087e-07,1.101477700069816646e-06,3.516044065050267453e-13,1.374343657312559893e-11,8.036655354514602223e+00,2.237789890293354589e-08,0.000000000000000000e+00
2.433333333333333126e+00,6.801961005935258981e+02,6.995765441830837517e+03,8.744585769336498185e-03,9.774511141614681264e+01,2.991446085888769701e+01,3.234246031502307233e+02,1.552012003179451085e+02,5.574913967292565955e-07,1.074288682209441023e-06,3.373736521841573232e-13,1.374550238873384299e-11,8.027659789441324634e+00,2.131653583982323664e-08,0.000000000000000000e+00
2.466666666666666785e+00,6.829757105723311952e+02,6.995040576859852990e+03,8.784843359371068139e-03,9.774550611801552691e+01,2.869480653855620034e+01,3.234246679345044413e+02,1.637197058321350482e+02,5.370425062818383893e-07,1.034293339644917619e-06,3.203196014284786810e-13,1.360486907983913001e-11,8.020075790446442809e+00,2.058260941859385647e-08,0.000000000000000000e+00
2.500000000000000000e+00,6.846485679908608972e+02,6.993779429635151246e+03,8.933838735373419646e-03,9.774618621654693129e+01,2.760937488405590656e+01,3.234248689496761244e+02,1.720988697810243764e+02,5.108024553442581777e-07,9.829301703889593383e-07,3.011851810224573730e-13,1.332672950644859324e-11,8.014069426241794858e+00,2.014889793180661277e-08,0.000000000000000000e+00
2.533333333333333215e+00,6.851988885678630368e+02,6.992066916996908731e+03,9.173309047990073004e-03,9.774711447178830781e+01,2.692629174535827730e+01,3.234252769422745928e+02,1.800726221497104405e+02,4.796967643610892470e-07,9.221679678652018987e-07,2.809296851018890679e-13,1.292130227417827884e-11,8.009822742746498747e+00,1.999852108187935516e-08,0.000000000000000000e+00
2.566666666666666874e+00,6.846325430112843833e+02,6.990016421263801931e+03,9.470452689576136507e-03,9.774823985957847583e+01,2.680811245175367219e+01,3.234259534353897720e+02,1.874805218018594815e+02,4.449635765964111816e-07,8.545834417421376658e-07,2.607665901907647211e-13,1.240415396331580574e-11,8.007523143054870118e+00,2.012343455851315061e-08,0.000000000000000000e+00
2.600000000000000089e+00,6.829758997078239418e+02,6.987761550705652553e+03,9.785283254152352464e-03,9.774949812661819237e+01,2.729726666839712834e+01,3.234269470096783721e+02,1.942822839205779530e+02,4.082378171433597741e-07,7.834892043766119259e-07,2.421871801442971532e-13,1.179674391174770136e-11,8.007349779786471444e+00,2.052438445564254304e-08,0.000000000000000000e+00
2.633333333333333304e+00,6.802742316656979256e+02,6.985446914622981240e+03,1.007764831427616220e-02,9.775081343248795918e+01,2.833899941343110740e+01,3.234282889533860157e+02,2.005348092863007139e+02,3.716707583183523459e-07,7.131142967445717960e-07,2.269195361837578289e-13,1.112721477059315341e-11,8.009459019553005987e+00,2.121040523258616759e-08,0.000000000000000000e+00
2.666666666666666519e+00,6.765898159610899256e+02,6.983218805274502301e+03,1.031234183012166676e-02,9.775210176275670904e+01,2.981636387585697889e+01,3.234299889914732375e+02,2.063571600254244061e+02,3.380593719708096525e-07,6.487799549568800530e-07,2.167361234867720776e-13,1.043136721908697676e-11,8.013971011889120533e+00,2.219975949098964206e-08,8.889967911570276389e-08
2.700000000000000178e+00,6.719998422578703412e+02,6.981216575931354782e+03,1.046219857817886657e-02,9.775327631929266659e+01,3.157928267270716205e+01,3.234320321544529975e+02,2.119014657505822470e+02,3.108660002057766746e-07,5.968466493414887125e-07,2.130493804986223896e-13,9.753501308757285550e-12,8.020958821581841036e+00,2.351705150469906710e-08,8.890066794732888059e-08
2.733333333333333393e+00,6.665942234509102491e+02,6.979565001429131371e+03,1.050977166849234763e-02,9.775425444771467198e+01,3.346222100328817817e+01,3.234343778212904681e+02,2.173352173486141510e+02,2.938381252325652477e-07,5.639413251670218690e-07,2.164180600536832812e-13,9.146234623104099349e-12,8.030440672606212971e+00,2.519675512714056047e-08,8.890168760925833210e-08
2.766666666666666607e+00,6.604733744487846252e+02,6.978367851308148602e+03,1.044821512698305803e-02,9.775496513314928393e+01,3.529233672932542021e+01,3.234369616278561352e+02,2.228330840782477935e+02,2.899254916096950084e-07,5.550342899465100401e-07,2.263062123369409683e-13,8.667514133079463661e-12,8.042374934972807310e+00,2.727882605889466709e-08,8.890272066925219517e-08
2.799999999999999822e+00,6.537460009769098406e+02,6.977702546374337544e+03,1.028180052859337980e-02,9.775535579832926203e+01,3.689261383331629673e+01,3.234397002885868346e+02,2.285737481564601694e+02,2.998767428216340254e-07,5.711241208875719023e-07,2.413102903775546802e-13,8.372580971208143096e-12,8.056656901684286609e+00,2.981006088087597613e-08,8.890374941349162952e-08
2.833333333333333481e+00,6.465269328678054990e+02,6.977615773057979823e+03,1.002621508591714818e-02,9.775539723361833921e+01,3.808510881052983876e+01,3.234424987030320722e+02,2.347366277328236492e+02,3.217994110934885257e-07,6.086382793786029022e-07,2.596505869889017857e-13,8.300685424123029041e-12,8.073116351520328138e+00,3.284207781482456437e-08,8.890475611190868538e-08
2.866666666666666696e+00,6.389350393510675303e+02,6.978120062654468711e+03,9.708475515604591405e-03,9.775508592131275520e+01,3.870008998118873222e+01,3.234452582126966718e+02,2.414927086216096939e+02,3.521892474070024023e-07,6.612598777773914439e-07,2.795819526519336939e-13,8.461913333935257624e-12,8.091515406241214237e+00,3.642553764036359775e-08,8.890572328848793713e-08
2.899999999999999911e+00,6.310912748178150196e+02,6.979191572426237144e+03,9.365910982463485426e-03,9.775444363600776398e+01,3.859753371941867783e+01,3.234478847072376198e+02,2.489830211619330669e+02,3.873119690288018078e-07,7.223102247480618914e-07,2.995928016236670280e-13,8.833180421836544656e-12,8.111547058334169336e+00,4.061110792633813064e-08,8.890663399442175775e-08
2.933333333333333126e+00,6.231169127218806807e+02,6.980769533427855094e+03,9.043254101141548831e-03,9.775351478751390744e+01,3.770565038906786270e+01,3.234502954960008765e+02,2.572800899287115044e+02,4.239585723603621742e-07,7.860726327149941848e-07,3.184499208866088598e-13,9.366665876584820856e-12,8.132835608780462522e+00,4.543738385945374392e-08,8.890747208162619100e-08
2.966666666666666785e+00,6.151320233655814036e+02,6.982757936767814499e+03,8.786734393603471902e-03,9.775236231855990354e+01,3.607159980730171611e+01,3.234524243589195862e+02,2.663371972277569739e+02,4.596023251702502635e-07,8.480825423067951922e-07,3.351766334010828454e-13,1.000402255786539536e-11,8.154940727699997893e+00,5.092918923126552768e-08,8.890822247359076099e-08
3.000000000000000000e+00,6.072542327680513381e+02,6.985029935632459456e+03,8.634902665962439564e-03,9.775106297356198581e+01,3.389958226463725310e+01,3.234542247616351460e+02,2.759502753478379304e+02,4.923078626199345923e-07,9.049677996797911553e-07,3.490160380884174287e-13,1.068790963896023352e-11,8.177366677111701065e+00,5.708556552924113698e-08,8.890887142982582435e-08
3.033333333333333215e+00,5.995977655093344083e+02,6.987435134105966426e+03,8.608265062665501621e-03,9.774970246055977441e+01,3.153543728808079649e+01,3.234556716328115726e+02,2.857732965316246236e+02,5.206019683467056020e-07,9.542070764612477154e-07,3.593993174553949147e-13,1.136789946316582279e-11,8.199577402532463921e+00,6.386529463092891944e-08,8.890940679930480720e-08
3.066666666666666874e+00,5.922727318305214794e+02,6.989809483866676601e+03,8.702380478728189914e-03,9.774837060977678505e+01,2.937779130276219419e+01,3.234567622029317135e+02,2.954071206242280141e+02,5.433726042436877764e-07,9.939321080612423124e-07,3.659236674916326284e-13,1.200218876773696959e-11,8.221016964495902357e+00,7.118861197580147155e-08,8.890981825735687409e-08
3.100000000000000089e+00,5.853845798157360605e+02,6.991987041955995664e+03,8.888589815776927472e-03,9.774715631743207211e+01,2.775579323613341032e+01,3.234575161862004506e+02,3.045217622304530778e+02,5.598031359225727882e-07,1.022791970624181823e-06,3.683390415745896361e-13,1.255732259973872759e-11,8.241133573103168075e+00,7.890978798127938910e-08,8.891009751960207919e-08
3.133333333333333304e+00,5.790336083552119817e+02,6.993812493618373992e+03,9.122085367758082930e-03,9.774614202899090287e+01,2.684650858331966106e+01,3.234579751972673307e+02,3.129390073399043217e+02,5.693335101972114027e-07,1.039867732061342376e-06,3.665418341815546149e-13,1.300733939012246449e-11,8.259404736521048562e+00,8.683685924144400532e-08,8.891023852593101204e-08
3.166666666666666519e+00,5.733144323684033452e+02,6.995153207569199367e+03,9.352885479378483108e-03,9.774539779784856819e+01,2.666581625476232986e+01,3.234582009674286951e+02,3.206415351161704734e+02,5.716395798483268532e-07,1.044623171469007233e-06,3.605740494217594663e-13,1.333295110146937153e-11,8.275360976126034274e+00,9.470798122909427552e-08,8.891023758740257168e-08
3.200000000000000178e+00,5.683153080815533258e+02,6.995909681415458181e+03,9.535286252942363691e-03,9.774497542189180876e+01,2.710848754499900082e+01,3.234582718713061809e+02,3.277328651098122805e+02,5.666244498157533635e-07,1.036881273579333812e-06,3.506273539453763938e-13,1.352094158160500856e-11,8.288606137877275515e+00,1.022020661266230401e-07,8.891009348939027881e-08
3.233333333333333393e+00,5.641172563792048322e+02,6.996023486690090067e+03,9.634039063516048815e-03,9.774490356738624541e+01,2.799718703071153314e+01,3.234582775720864447e+02,3.343883893771294424e+02,5.544185267336781385e-07,1.016820816401590249e-06,3.370523934522328329e-13,1.356379489657671900e-11,8.298833217073722679e+00,1.089673157253510827e-07,8.890980754537417516e-08
3.266666666666666607e+00,5.607929569377973849e+02,6.995482128007874962e+03,9.627653777666273296e-03,9.774518489728728809e+01,2.911816128311369667e+01,3.234583121364942144e+02,3.408197227184214739e+02,5.353874537020197458e-07,9.849915182561931966e-07,3.203747495666603452e-13,1.345951988873455648e-11,8.305835385487116085e+00,1.146418228285042914e-07,8.890938359738453641e-08
3.299999999999999822e+00,5.584054172230763697e+02,6.994320496728400030e+03,9.509864321877592105e-03,9.774579591798993761e+01,3.024099929812822651e+01,3.234584665140864104e+02,3.472549861073343891e+02,5.101495770583183768e-07,9.423502456220114513e-07,3.013196741793353903e-13,1.321164199189133423e-11,8.309512256514443251e+00,1.188787220917354145e-07,8.890882796111351514e-08
3.333333333333333481e+00,5.570064456243841278e+02,6.992618795954703273e+03,9.290041281174690052e-03,9.774668963003351507e+01,3.112925956103544323e+01,3.234588215501426589e+02,3.539282272430589842e+02,4.796074191629201690e-07,8.903253316237721714e-07,2.808473186906859166e-13,1.282935541828074681e-11,8.309871314633330286e+00,1.213992773545506934e-07,8.890814931595225163e-08
3.366666666666666696e+00,5.566349793464298727e+02,6.990496980798802724e+03,8.992832194654068120e-03,9.774780036785475090e+01,3.155167915592175021e+01,3.234594425533309163e+02,1.068261489932691211e+00,4.450009981455412723e-07,8.309213802354006287e-07,2.601958074040373101e-13,1.232785459389037781e-11,8.307024131085825047e+00,1.220037886860100091e-07,8.890735854249946133e-08
3.399999999999999911e+00,5.573153399243354897e+02,6.988105969156999890e+03,8.656761544755895571e-03,9.774904974515702349e+01,3.130476475278122095e+01,3.234603759167871431e+02,8.876131841243845244e+00,4.079937171467591779e-07,7.668813567109377723e-07,2.409148088643395438e-13,1.172888322579083823e-11,8.301176890021586985e+00,1.206246775569145835e-07,8.890646851223758224e-08
3.433333333333333126e+00,5.590555152048841592e+02,6.985616180373115640e+03,8.330941209734868055e-03,9.775035258884464895e+01,3.025648702388729205e+01,3.234616476311703082e+02,1.748146466257475495e+01,3.707983489368966325e-07,7.019175429880621384e-07,2.248381417149871277e-13,1.106153247522264430e-11,8.292615160746711567e+00,1.173299560425066593e-07,8.890549383590043559e-08
3.466666666666666785e+00,5.618455939814867861e+02,6.983204324719202305e+03,8.068639290358184391e-03,9.775162214155410823e+01,2.841086651466764934e+01,3.234632630422509010e+02,2.687793147319968057e+01,3.363221243555248862e-07,6.409788060238805814e-07,2.138966160551734171e-13,1.036323539023741927e-11,8.281683779030920789e+00,1.123039186027516277e-07,8.890445057839683620e-08
3.500000000000000000e+00,5.656565004041837028e+02,6.981039691735596534e+03,7.917031823512854852e-03,9.775277442618536838e+01,2.596662038888819168e+01,3.234652071215707565e+02,3.686464581172895549e+01,3.082111350010515049e-07,5.903706539809377900e-07,2.096839254744986885e-13,9.680631825999287053e-12,8.268763817702282637e+00,1.058585792111588981e-07,8.890335594888765603e-08
3.533333333333333215e+00,5.704391798592778287e+02,6.979271336748122849e+03,7.905023097612507224e-03,9.775373217678550475e+01,2.331318466305596715e+01,3.234674448608154762e+02,4.705017941764374001e+01,2.904767126090839506e-07,5.572344965818311911e-07,2.128882932944736856e-13,9.069346044295304946e-12,8.254249428431363000e+00,9.835591201009171843e-08,8.890222797472360129e-08
3.566666666666666874e+00,5.761243692027646830e+02,6.978017450389664191e+03,8.034514569529234082e-03,9.775442888741807224e+01,2.092521519118755791e+01,3.234699219724654426e+02,5.695809380616869788e+01,2.863344809195183169e-07,5.477438421896579498e-07,2.229867380078003436e-13,8.590708373081975486e-12,8.238527402918515818e+00,9.020463431767486476e-08,8.890108516752030043e-08
3.600000000000000089e+00,5.826230421526655618e+02,6.977357820105832616e+03,8.280527440494570707e-03,9.775481324384668369e+01,1.920256480475917371e+01,3.234725665621168673e+02,6.618698964190242862e+01,2.966366486519873106e-07,5.643917209815764869e-07,2.384861898625928687e-13,8.302925248494495871e-12,8.221961530984454924e+00,8.179090029076521068e-08,8.889994618884337306e-08
3.633333333333333304e+00,5.898275635146117111e+02,6.977329763257353989e+03,8.600034797307833795e-03,9.775485363750527767e+01,1.836092657219437996e+01,3.234752925520854774e+02,7.451988408998811053e+01,3.193650691133143606e-07,6.046218922196029311e-07,2.574846730113450719e-13,8.246559367362503266e-12,8.204882510088639336e+00,7.346684340798248984e-08,8.889882952201625018e-08
3.666666666666666519e+00,5.976135271077174593e+02,6.977927392966836123e+03,8.943871981970193466e-03,9.775454191849341612e+01,1.842396990349364216e+01,3.234780052829726742e+02,8.193208970419189541e+01,3.507896140663810283e-07,6.623056962885019734e-07,2.781368396453755724e-13,8.430539792256138697e-12,8.187582821610080330e+00,6.551427782351495753e-08,3.182894347016019412e-08
3.700000000000000178e+00,6.058422045069253272e+02,6.979103721635469810e+03,9.266298709867087924e-03,9.775389531892679429e+01,1.928049094026379606e+01,3.234806090319223699e+02,8.853407367584945575e+01,3.869960077770308942e-07,7.303790766848473561e-07,2.988697925639492697e-13,8.828757794611035013e-12,8.170315157744875378e+00,5.813440691546459349e-08,0.000000000000000000e+00
3.733333333333333393e+00,6.143635045339138969e+02,6.980775050381775145e+03,9.530484157444164134e-03,9.775295571059471911e+01,2.074935563573684760e+01,3.234830154694622593e+02,9.450651924954522087e+01,4.246823250842441285e-07,8.025220891372829938e-07,3.184231205226685033e-13,9.390138970250934391e-12,8.153292914699020955e+00,5.145364292028884687e-08,0.000000000000000000e+00
3.766666666666666607e+00,6.230193325412683407e+02,6.982826997535777991e+03,9.710823974163701466e-03,9.775178598782004258e+01,2.262380953569950748e+01,3.234851516083273282e+02,1.000560154391548480e+02,4.612960939697698180e-07,8.736376425152608911e-07,3.358171003574100499e-13,1.005413109518942000e-11,8.136691861983800678e+00,4.553582930676963134e-08,0.000000000000000000e+00
3.799999999999999822e+00,6.316472390704332156e+02,6.985121958043619088e+03,9.793554696153831951e-03,9.775046411851768369e+01,2.469385913684979883e+01,3.234869658647320989e+02,1.053926704156934449e+02,4.949165347848268089e-07,9.397576621392827443e-07,3.503071150000852418e-13,1.076253422448802387e-11,8.120652948433992435e+00,4.038982559113511565e-08,0.000000000000000000e+00
3.833333333333333481e+00,6.400842518099145764e+02,6.987507723516695478e+03,9.776662547472119921e-03,9.774907599912913270e+01,2.675508837759936753e+01,3.234884313215030147e+02,1.107212854682603904e+02,5.241067421932469535e-07,9.978245664865346301e-07,3.613451410677069144e-13,1.146510589339313786e-11,8.105286829310765384e+00,3.598625527577573692e-08,0.000000000000000000e+00
3.866666666666666696e+00,6.481707801874345023e+02,6.989827065824914825e+03,9.669519836193555054e-03,9.774770844102548040e+01,2.861264206705290292e+01,3.234895460492362531e+02,1.162373584076435549e+02,5.478009409298127264e-07,1.045508428364795979e-06,3.685522571894844864e-13,1.212085526628660000e-11,8.090680778133195972e+00,3.227306637671222063e-08,0.000000000000000000e+00
3.899999999999999911e+00,6.557544704580298003e+02,6.991927922865479559e+03,9.492257833661667948e-03,9.774644335988905652e+01,3.008729557334334714e+01,3.234903310632168427e+02,1.221209979431746007e+02,5.652304564680044963e-07,1.081085627926005819e-06,3.717007439613589310e-13,1.269743165593385696e-11,8.076908128151398358e+00,2.918483499904232664e-08,0.000000000000000000e+00
3.933333333333333126e+00,6.626938741757711568e+02,6.993673580441350168e+03,9.274570828131016229e-03,9.774535366340950304e+01,3.102905228417720096e+01,3.234908269219522481e+02,1.285233083963306058e+02,5.758781865067581367e-07,1.103366241976334150e-06,3.707035218921380364e-13,1.317002925375874641e-11,8.064039508958371627e+00,2.665439667597328581e-08,0.000000000000000000e+00
3.966666666666666785e+00,6.688617833170360427e+02,6.994952024890318171e+03,9.053392924330957645e-03,9.774450068204129138e+01,3.134162522624811231e+01,3.234910899825487718e+02,1.355418890871013389e+02,5.794519092175250029e-07,1.111653250218632242e-06,3.656092578172412129e-13,1.352038841340747024e-11,8.052154291299617128e+00,2.461580957345122040e-08,0.000000000000000000e+00
